entityId,code,title,classKind,depthInKind,chapterNo,parentEntityId
1439662869,XE33K,Upholstered chair or sofa,category,3,X,2136377225
158208021,XE853,Hard chair or bench,category,3,X,2136377225
1010662668,XE5NL,Rocking or gliding chair,category,3,X,2136377225
2008320716,XE1NC,Folding chair,category,3,X,2136377225
1680069668,XE7FS,Revolving chair,category,3,X,2136377225
799679460,XE484,Stool,category,3,X,2136377225
452546301,XE61B,Commode chair,category,3,X,2136377225
1753146185,XE2F3,"Table, stand, cupboard, shelf or partition",category,2,X,403045768
1417313802,XE002,"Rack, bookshelf",category,3,X,1753146185
148630794,XE3BY,"Cabinet, cupboard, side board, chest of drawers, tall boy, dresser",category,3,X,1753146185
1032355857,XE1DK,Dining room or kitchen table,category,3,X,1753146185
1979807697,XE6E5,Coffee table,category,3,X,1753146185
1704339769,XE2C9,"Night table, end table",category,3,X,1753146185
773840633,XE2AM,"Desk, workbench",category,3,X,1753146185
458011618,XE3TY,"Television table, stand, cupboard",category,3,X,1753146185
1355105314,XE6EN,Folding table,category,3,X,1753146185
710182039,XE4B1,Room divider or partition,category,3,X,1753146185
229104905,XE7MK,"Decoration, decorating item",category,2,X,403045768
1349750107,XE3WK,"Rug, mat, loose carpet",category,3,X,229104905
215096923,XE003,"Draperies, curtains",category,3,X,229104905
964784962,XE92A,Roller or venetian blind or indoor shutter,category,3,X,229104905
1913160834,XE3EA,Window covering hardware,category,3,X,229104905
1637866090,XE962,Mirror or mirror glass,category,3,X,229104905
706096554,XE05Q,"Portrait, picture, picture frame, or other wall hanging or similar decoration",category,3,X,229104905
1422702451,XE1FR,Christmas tree,category,3,X,229104905
777877446,XE4CE,Holiday decorations,category,3,X,229104905
561860808,XE8RW,Infant or child product,category,1,X,632148635
1156591086,XE1AW,Baby or child article,category,2,X,561860808
983005034,XE0CS,"Baby pram, buggy, pusher, stroller, carriage",category,3,X,1156591086
1714873450,XE4JE,Baby walker,category,3,X,1156591086
1399163249,XE8U9,"Baby exerciser, jumper, or portable swing for home use",category,3,X,1156591086
418152113,XE39K,"High chair, booster seat",category,3,X,1156591086
192618585,XE52H,Baby or child car seat,category,3,X,1156591086
1089656729,XE9MB,"Potty chair, training seat",category,3,X,1156591086
1973533314,XE8RG,"Cot, crib, baby bed",category,3,X,1156591086
254835255,XE5QK,"Playpen, travel yard",category,3,X,1156591086
979572526,XE12N,Baby gate or barrier,category,3,X,1156591086
1911218414,XE34A,"Baby carrier, back pack type",category,3,X,1156591086
1652407814,XE8HU,Pedal cycle baby carrier,category,3,X,1156591086
703875526,XE8VC,Baby baths or bathinettes,category,3,X,1156591086
480715999,XE49V,Baby or child changing table,category,3,X,1156591086
1462686495,XE9R1,"Baby or child pacifier, dummy",category,3,X,1156591086
5099752,XE1JQ,Baby bottle or nipple,category,3,X,1156591086
1271146280,XE7HA,"Diaper, nappy",category,3,X,1156591086
2123844145,XE5E9,Diaper fastener,category,3,X,1156591086
2106097838,XE3Y2,Toy,category,2,X,561860808
944336975,XE0GX,Child's tricycle or other ride-on toy,category,3,X,2106097838
1692984143,XE959,Toy vehicle,category,3,X,2106097838
1371246166,XE93L,Toy gun or related accessory,category,3,X,2106097838
386357162,XE8ZY,Other toy weapon or projectile toy,category,3,X,2106097838
161818494,XE1DG,"Toy - art, craft, or kit",category,3,X,2106097838
1110233278,XE9DY,Board game or accessory or piece,category,3,X,2106097838
2004860327,XE887,Toy sports equipment,category,3,X,2106097838
233733394,XE1HM,"Ball, general, other than sport specific",category,3,X,2106097838
951914505,XE5FF,"Infant or child product, flying toy",category,3,X,2106097838
1932847049,XE30M,"Infant or child product, doll, doll accessory or part, stuffed toy",category,3,X,2106097838
1621342497,XE5E1,"Infant or child product, toy balloon",category,3,X,2106097838
724192993,XE4HX,"Infant or child product, inflatable toy",category,3,X,2106097838
511255546,XE2KV,"Infant or child product, marble, bead",category,3,X,2106097838
1441846330,XE1X0,"Infant or child product, play tent, tunnel, or other enclosure",category,3,X,2106097838
43243471,XE7UT,"Infant or child product, toy box or chest",category,3,X,2106097838
1788929134,XE6JS,Playground equipment,category,2,X,561860808
972852564,XE7YQ,"Tree house, play house",category,3,X,1788929134
1700601428,XE8H2,"Playground equipment, flying fox",category,3,X,1788929134
1343124299,XE27W,"Playground equipment, monkey bar",category,3,X,1788929134
380807861,XE8K7,Other playground climbing apparatus,category,3,X,1788929134
135322211,XE0R1,"Playground equipment, slide, sliding board",category,3,X,1788929134
1134112163,XE5W3,"Playground equipment, swing, swing set",category,3,X,1788929134
1992966332,XE9AU,"Playground equipment, seesaw, teeter totter",category,3,X,1788929134
207323149,XE59P,Powered amusement rides,category,3,X,1788929134
911553544,XE14C,Appliance mainly used in household,category,1,X,632148635
1162203379,XE68B,Cooking or kitchen appliance,category,2,X,911553544
504702560,XE3WY,Electric kettle,category,3,X,1162203379
1119139168,XE3FW,"Electric frying pan, deep fryer",category,3,X,1162203379
2011682887,XE03R,Electric bread making machine,category,3,X,1162203379
1013854087,XE6DV,"Food processor, blender, juicer",category,3,X,1162203379
804876655,XE02T,Powered knife,category,3,X,1162203379
1685096111,XE5LB,"Electric toaster, toaster oven",category,3,X,1162203379
1560816623,XE7D9,Microwave oven,category,3,X,1162203379
733096705,XE6PT,"Stove, oven, cooktop",category,3,X,1162203379
1432924632,XE464,Pressurised kerosene or paraffin cooking stove,category,3,X,1162203379
1191178032,XE0U0,Coal pot,category,3,X,1162203379
1373080560,XE5YC,Chulo stove,category,3,X,1162203379
225843440,XE6A4,"Barbeque, outdoor cookers or griller, outdoor clay oven",category,3,X,1162203379
941979113,XE0U1,Dishwasher,category,3,X,1162203379
1940685353,XE3JZ,"Refrigerator, freezer appliance",category,3,X,1162203379
2084404659,XE87D,Cleaning or laundering appliance or tool,category,2,X,911553544
483074425,XE4FB,Washing machine,category,3,X,2084404659
1966727008,XE0Y0,Clothes dryer,category,3,X,2084404659
1051732128,XE2VW,"Clothes iron, press",category,3,X,2084404659
130581984,XE06L,"Clothesline, clothes drying rack, clotheshorse",category,3,X,2084404659
757560904,XE9H2,Unpowered cleaning tool,category,3,X,2084404659
1722712456,XE5PE,Vacuum cleaner,category,3,X,2084404659
1409150097,XE7Z3,"Powered cleaning tool, not elsewhere classified",category,3,X,2084404659
1796544883,XE4KD,Lighting appliance,category,2,X,911553544
494853222,XE3QJ,"Free-standing gas, oil, or kerosene lamp",category,3,X,1796544883
604401958,XE926,Electric lamp,category,3,X,1796544883
1105153894,XE5GA,Other specified lamp or lamp component,category,3,X,1796544883
1955340925,XE1D7,Battery-operated torch,category,3,X,1796544883
1057347005,XE01B,"Candle, candlestick",category,3,X,1796544883
248260403,XE84K,Heating or cooling appliance,category,2,X,911553544
427241271,XE5VR,Fan,category,3,X,248260403
1171700791,XE1ZZ,"Electric or gas radiator, heater",category,3,X,248260403
1887818030,XE0KQ,Kerosene heater,category,3,X,248260403
434390003,XE9WK,Sewing appliance or equipment,category,2,X,911553544
415420972,XE0PW,Sewing machine,category,3,X,434390003
1147355436,XE204,Scissors,category,3,X,434390003
1898982451,XE8D1,"Pin, needle",category,3,X,434390003
547155635,XE80T,Entertainment appliance,category,2,X,911553544
438097165,XE6SR,Television,category,3,X,547155635
1186809357,XE1PK,"Video recorder, decoder player",category,3,X,547155635
1944988436,XE5Y8,"Video camera, camera, digital camera or accessory",category,3,X,547155635
946330836,XE59W,Sound equipment,category,3,X,547155635
370790052,XE2MS,"Cord of household appliance, extension cord",category,2,X,911553544
355521464,,Utensil or container,block,3,X,632148635
1289997128,XE4G0,Cooking or food processing utensil,category,1,X,355521464
519642669,XE7VX,Non-electric kettle,category,2,X,1289997128
1113099565,XE8WH,"Knife, not elsewhere classified",category,2,X,1289997128
1997266996,XE9LY,"Cooking pot, pan",category,2,X,1289997128
1015158772,XE50Y,Pressure cooker,category,2,X,1289997128
789924124,XE5CG,"Cutlery, food preparation utensil",category,2,X,1289997128
1973118472,XE9W8,"Crockery, kitchen container",category,1,X,355521464
472324364,XE532,"Drinking glass, cup made from glass or china",category,2,X,1973118472
1082558988,XE9Q8,"Plate, bowl, dish made from glass or china",category,2,X,1973118472
1976952595,XE6LK,Glass bottle or jar,category,2,X,1973118472
1046221011,XE5G7,"Container made from plastic, wood, or clay",category,2,X,1973118472
1655898824,XE8EL,Cleaning utensil or container,category,1,X,355521464
1093891863,XE383,"Bucket, pail",category,2,X,1655898824
124402824,XE4WL,Food storage or related utensil or container,category,1,X,355521464
429594438,XE1GJ,"Tinned container, tin can",category,2,X,124402824
1161462854,XE5N6,Box or carton containing food or drink,category,2,X,124402824
1885989213,XE8JZ,Grocery or shopping trolley or cart,category,2,X,124402824
1314861039,XE31H,Certain specified utensil or container,category,1,X,355521464
385218257,XE3SR,"Rubbish bin, trash can, dumpster",category,2,X,1314861039
1197558767,XE0GP,"Heavy container, box, package, not elsewhere classified",category,2,X,1314861039
968610104,XE80G,"Bag, sack, not elsewhere classified",category,2,X,1314861039
35174264,,Item mainly for personal use,block,3,X,632148635
1297495637,XE12D,"Clothes, foot wear, or related products",category,1,X,35174264
981159707,XE42F,"Belt, braces, suspenders, sash",category,2,X,1297495637
1725619227,XE06P,Button,category,2,X,1297495637
1401532674,XE8H8,Other specified clothes fastener,category,2,X,1297495637
402671298,XE1KG,"Shoe, sandal, slipper, boot",category,2,X,1297495637
194451498,XE0MQ,"Shoelace, shoe buckle",category,2,X,1297495637
1075769322,XE6A6,"Shirt, blouse, t-shirt, trousers, slacks, jacket, coat, outerwear",category,2,X,1297495637
1968014067,XE4AP,"Nightclothes, pyjamas, nightwear, underwear, undergarment, lingerie",category,2,X,1297495637
1949211413,XE91F,Clothing accessory or personal decoration item,category,1,X,35174264
950356030,XE79Y,"Wristwatch, jewellery",category,2,X,1949211413
1661403093,XE9WV,Personal grooming utensil,category,1,X,35174264
957396257,XE7FF,"Hair dryer, curling iron, curler",category,2,X,1661403093
1706108449,XE2CA,"Comb, hairbrush",category,2,X,1661403093
1357007672,XE22C,"Razor, razor blade",category,2,X,1661403093
460045560,XE39S,Electric shaver,category,2,X,1661403093
150790672,XE1RS,Electric toothbrush,category,2,X,1661403093
1312832496,XE88G,Other toothbrush,category,2,X,1661403093
115327381,XE45T,"Toiletries, cosmetics, or related product",category,1,X,35174264
1025066612,XE5U0,Cleaning agent for contact lenses,category,2,X,115327381
1639503220,XE5CY,Dental care products,category,2,X,115327381
1424734315,XE94F,"Cotton swab, cotton bud, Q-tip®",category,2,X,115327381
526536619,XE1H5,Soap,category,2,X,115327381
217387331,XE1B1,Deodorants,category,2,X,115327381
1199367811,XE5DV,"Perfume, cologne",category,2,X,115327381
967212124,XE8PE,Hair colouring preparation,category,2,X,115327381
1127726317,XE1T3,"Hair removal preparation, depilatory",category,2,X,115327381
2052002221,XE8EH,Other hair care product,category,2,X,115327381
146688813,XE3EV,Nail polish,category,2,X,115327381
1038951988,XE7DF,Body or facial cream or lotion,category,2,X,115327381
1986318836,XE8W8,"Body powder, talc",category,2,X,115327381
1710460700,XE79N,"Cosmetics, not elsewhere classified",category,2,X,115327381
779778268,XE8NY,"Suntan or sunscreen products, self-tan products",category,2,X,115327381
455677381,XE4KX,"Essential oils, oils used in aromatherapy",category,2,X,115327381
301442389,XE3AM,Communication or related utensil or accessory,category,1,X,35174264
1017953135,XE2A3,"Telephone, mobile phone, cellular phone",category,2,X,301442389
1611475055,XE9K5,Personal computer or related accessory,category,2,X,301442389
1432241526,XE38S,Fax machine and other related equipment,category,2,X,301442389
1115038134,XE5V8,Typewriter correction fluid,category,2,X,301442389
517452470,XE38A,"Pen, pencil",category,2,X,301442389
222358622,XE1RG,Other stationery item,category,2,X,301442389
680462357,XE58R,Arts and crafts supplies,category,1,X,35174264
1047706698,XE0NW,Artist paint,category,2,X,680462357
1658007370,XE2EN,"Chalk, crayon",category,2,X,680462357
1468023377,XE6E6,Glazes,category,2,X,680462357
470398353,XE8ZP,Canvas,category,2,X,680462357
1067936981,XE0X7,Personal aid,category,1,X,35174264
1070022997,XE5EM,Eyewear,category,2,X,1067936981
1667682901,XE293,Wheelchair,category,2,X,1067936981
1446362956,XE90Y,"Cane, walker, walking stick, walking frame",category,2,X,1067936981
498878604,XE5W4,Prosthesis,category,2,X,1067936981
237704804,XE6ZS,Rubber bathtub mat,category,2,X,1067936981
482511723,XE7P9,Tobacco or related product,category,1,X,35174264
912349936,XE01N,"Cigarette, cigar, pipe",category,2,X,482511723
1791019504,XE4U8,"Lighter, match",category,2,X,482511723
1603511543,XE0Q7,Aids to quit smoking,category,2,X,482511723
1340789492,XE2H2,Certain specified personal use item,category,1,X,35174264
846702567,XE1NP,"Vaporizer, humidifier",category,2,X,1340789492
1859532007,XE1PV,Oil burner,category,2,X,1340789492
1535465982,XE7S6,"Condom, or other contraceptive device",category,2,X,1340789492
269266494,XE9GS,Sex aids,category,2,X,1340789492
60551382,XE030,"Alarm clock, clock",category,2,X,1340789492
1209141014,XE9R0,Umbrella,category,2,X,1340789492
2101438991,XE3T5,Coins,category,2,X,1340789492
1280925050,XE6N6,Hand-held fan,category,2,X,1340789492
1298357017,,Equipment mainly used in sports or recreational activity,block,3,X,632148635
1641526172,XE5BJ,Ball used in sport,category,1,X,1298357017
1108361147,XE9X9,Soft ball,category,2,X,1641526172
514960571,XE7M5,"Puck, hard ball",category,2,X,1641526172
1487871708,XE68L,Hand-held sports equipment,category,1,X,1298357017
1087256734,XE3H8,"Spear, javelin, not elsewhere classified",category,2,X,1487871708
477080478,XE9CT,"Bow, arrow, crossbow bolt, crossbow, not elsewhere classified",category,2,X,1487871708
691848837,XE557,Other specified sports projectile,category,2,X,1487871708
1656041797,XE23P,"Bat, hockey stick",category,2,X,1487871708
1898082221,XE9MP,Racquet,category,2,X,1487871708
984324205,XE1HX,Ice pick,category,2,X,1487871708
1334278684,XE0AQ,Equipment or structure for playing sports or exercise,category,1,X,1298357017
1098630529,XE2EM,Net for sports or exercise,category,2,X,1334278684
500848257,XE9R3,"Rugby pole, net pole, goal post",category,2,X,1334278684
680082328,XE6HE,Trampoline for playing sports or exercise,category,2,X,1334278684
1660996696,XE8C0,Gymnastic equipment,category,2,X,1334278684
1888981680,XE76Q,Sports mat for playing sports or exercise,category,2,X,1334278684
991847792,XE9TW,"Diving board, platform",category,2,X,1334278684
239929449,XE1EH,"Exercise, fitness equipment - movable",category,2,X,1334278684
1170538409,XE6G9,"Exercise, fitness equipment - fixed",category,2,X,1334278684
710820956,XE70Q,"Equipment with wheels or designed for movement, mainly for use in sports or recreational activity",category,1,X,1298357017
1165113044,XE38Q,"Roller skates, rollerski, in-line skates, roller blades",category,2,X,710820956
433300948,XE7TJ,Skateboard,category,2,X,710820956
746637515,XE06X,Folding scooter,category,2,X,710820956
1728659211,XE9XZ,Waterski,category,2,X,710820956
1956536803,XE5W5,Snow ski,category,2,X,710820956
1058510371,XE6DZ,Snow board,category,2,X,710820956
172292924,XE2AY,Ice skate,category,2,X,710820956
1103957244,XE0AR,"Sled, toboggan, sleigh, snow disk, snow tube",category,2,X,710820956
1031151772,XE9TA,Underwater diving equipment,category,1,X,1298357017
1153944527,XE1WX,Aqualung,category,2,X,1031151772
409360591,XE85D,"Diving belt, weight",category,2,X,1031151772
758461910,XE8X8,Wetsuit,category,2,X,1031151772
1723646486,XE3NW,"Goggle or mask, flipper or fin, snorkel",category,2,X,1031151772
1667979069,XE8FX,Certain specified equipment for sports or recreational activity,category,1,X,1298357017
1243404103,XE92X,Personal protective equipment (PPE) designed for use in sports,category,2,X,1667979069
1514880985,XE0P3,"Tool, machine, apparatus mainly used for work-related activity",category,1,X,632148635
1617055367,XE6TZ,Machinery or fixed plant,category,2,X,1514880985
1720872589,XE43P,Cutting or slicing machinery or fixed plant,category,3,X,1617055367
976485773,XE0VT,Crushing or pressing machinery or fixed plant,category,3,X,1617055367
257986708,XE1WC,Heating or cooking machinery or fixed plant,category,3,X,1617055367
1156147028,XE76C,Refrigeration machinery or fixed plant,category,3,X,1617055367
1467890108,XE14G,Lifting machinery,category,3,X,1617055367
486002300,XE77A,Hoist machinery,category,3,X,1617055367
698655589,XE3BT,Crane machinery or fixed plant,category,3,X,1617055367
1647137957,XE9U1,Elevated work platform,category,3,X,1617055367
415011860,XE6T6,Conveyors,category,3,X,1617055367
1396007892,XE99N,"Mains - gas, water, sewerage, steam, hot water, electricity",category,3,X,1617055367
1717964491,XE8FD,Shearing plant,category,3,X,1617055367
770701579,XE6VH,Dairy or milking plant,category,3,X,1617055367
1048094691,XE6AF,Press,category,3,X,1617055367
1978748963,XE0JX,Garbage compactor,category,3,X,1617055367
1084374332,XE02Q,Threshing machine,category,3,X,1617055367
1468684796,XE8KN,"Chaff-cutter, fodder-cutter",category,3,X,1617055367
1494934471,XE5WX,Powered hand tool or equipment,category,2,X,1514880985
1682729388,XE88U,Drill,category,3,X,1494934471
955120300,XE8MJ,Chainsaw,category,3,X,1494934471
230594483,XE66P,Other power saw,category,3,X,1494934471
1178034291,XE0TD,"Welder, welding equipment",category,3,X,1494934471
1436565147,XE3E3,"Nail gun, stud driver",category,3,X,1494934471
506055003,XE3UP,"Grinder, buffer, polisher, sander",category,3,X,1494934471
729457732,XE8T6,Powered garden tool,category,3,X,1494934471
1626559364,XE89A,Powered push lawn mower,category,3,X,1494934471
442667829,XE0N1,Industrial vacuum cleaner,category,3,X,1494934471
1311934215,XE16F,Unpowered hand tool or equipment,category,2,X,1514880985
1710855351,XE8P1,Unpowered push lawnmower,category,3,X,1311934215
962070455,XE0VV,"Hammer, mallet",category,3,X,1311934215
202074798,XE56E,Chopping tool,category,3,X,1311934215
1199742318,XE9CU,Cutting tool,category,3,X,1311934215
1410712454,XE9GT,Digging or tilling tool,category,3,X,1311934215
530330694,XE3KL,Lifting tool,category,3,X,1311934215
718231903,XE7VR,"Nail, screw, tack",category,3,X,1311934215
1632022175,XE3W7,Fishhook used for work-related activity,category,3,X,1311934215
467103274,XE8KL,Rat or mouse trap used for work-related activity,category,3,X,1311934215
736868679,XE9N7,Pressure-based equipment,category,2,X,1514880985
1643145190,XE5VQ,Gas cylinder,category,3,X,736868679
1028781286,XE974,"Pressurised hose, pipe",category,3,X,736868679
1019469191,XE3RZ,Certain unpowered equipment,category,2,X,1514880985
1615174393,XE9P7,"Ladder, movable step",category,3,X,1019469191
1021577721,XE7RK,Scaffolding,category,3,X,1019469191
163013856,XE5F6,Helmet,category,3,X,1019469191
1111397152,XE67K,Earplugs,category,3,X,1019469191
1370082760,XE2PS,Welding mask,category,3,X,1019469191
387257400,XE7RJ,"Personal protective equipment, not elsewhere classified",category,3,X,1019469191
796088081,XE7HB,Fire extinguisher,category,3,X,1019469191
1855882865,XE505,Mechanical power transmission device,category,2,X,1514880985
1664324249,,Weapon,block,3,X,632148635
1656506786,XE4BU,Sharp object,category,1,X,1664324249
185900503,XE3KV,"Spear, javelin designed as weapon",category,2,X,1656506786
1471483607,XE9PM,Arrow or bolt designed as weapon,category,2,X,1656506786
1659265998,XE174,Knife designed as weapon,category,2,X,1656506786
695178254,XE598,"Sword, dagger, bayonet, machete, panga, cutlass",category,2,X,1656506786
1539630306,XE04A,Firearm or related item,category,1,X,1664324249
164272882,XE4KC,"Bullet, pellet",category,2,X,1539630306
1433078258,XE72J,Hand gun,category,2,X,1539630306
1614308585,XE0Q9,Rifle,category,2,X,1539630306
733057833,XE32H,Shotgun,category,2,X,1539630306
942067137,XE6YZ,Air gun,category,2,X,1539630306
1610657031,XE1XM,Certain specified weapon,category,1,X,1664324249
51934507,XE61H,"Club, cudgel, rod, knobkierie",category,2,X,1610657031
1606018603,XE9F9,"Electrical prod, stun gun",category,2,X,1610657031
1793755954,XE203,"Capsicum spray, mace, pepper spray",category,2,X,1610657031
1947989593,,"Person, animal, plant or fungus",block,3,X,632148635
1661580477,XE3C1,Plant,category,1,X,1947989593
29754721,XE9CV,"Tree, plant",category,2,X,1661580477
1933008865,XE2ZX,"Leaves, flowers",category,2,X,1661580477
2132582328,XE4DN,"Mushroom, toadstool, fungus",category,2,X,1661580477
1442016272,XE8XA,Plant seed,category,2,X,1661580477
1621098761,XE4KB,Fruit from plant,category,2,X,1661580477
1006735881,XE8SV,Plant thorn,category,2,X,1661580477
724170441,XE50M,"Branch or stick, separate from branch or tree",category,2,X,1661580477
794995879,XE2PR,"Venomous or toxic plant, not elsewhere classified",category,2,X,1661580477
1517361661,XE6L5,Bird,category,1,X,1947989593
759745480,XE99A,"Ostrich, emu",category,2,X,1517361661
1911118024,XE69N,"Parrot, parakeet, cockatoo",category,2,X,1517361661
1153054175,XE1Q3,"Raven, crow, magpie",category,2,X,1517361661
1297710397,XE6UV,"Insect, invertebrate",category,1,X,1947989593
754792155,XE4D9,Bee,category,2,X,1297710397
1885119963,XE6LT,Wasp,category,2,X,1297710397
1158662338,XE322,Hornet,category,2,X,1297710397
2119916615,XE7WQ,Yellow hornet,category,3,X,1158662338
1542309559,XE7TV,Whitefaced hornet,category,3,X,1158662338
243678978,XE4YS,Ant,category,2,X,1297710397
487678442,XE75L,Spider,category,2,X,1297710397
1452840490,XE2EP,Scorpion,category,2,X,1297710397
1674312499,XE779,Tick,category,2,X,1297710397
675417331,XE11M,"Centipede, millipede",category,2,X,1297710397
362136825,XM6QA5,Cochineal,category,2,X,1297710397
679494525,XE813,Land mammal,category,1,X,1947989593
687129994,XE33Q,Dog,category,2,X,679494525
1331065665,XE0W5,Dog dander,category,3,X,687129994
547867112,XE3GM,Dog epithelium,category,3,X,687129994
1951749770,XE4V0,Cat,category,2,X,679494525
632988920,XE896,Cat dander,category,3,X,1951749770
1090927505,XE8X3,"Rat, guinea pig, mouse",category,2,X,679494525
177196113,XE3UD,"Pig, wild boar",category,2,X,679494525
421040825,XE25P,"Sheep, goat",category,2,X,679494525
1385260409,XE257,"Cow, bull, bovine animals",category,2,X,679494525
1867184621,XE1LR,Beef,category,3,X,1385260409
901547824,XE5NG,Cow dander,category,3,X,1385260409
1740769378,XE5VC,"Horse, pony, donkey, mule, ass",category,2,X,679494525
743178146,XE7NS,"Baboon, monkey, chimpanzee, gorilla",category,2,X,679494525
1457143575,XE4TZ,Marsupials,category,2,X,679494525
492030167,XE1MH,"Deer, moose, antelope, zebra, wildebeest",category,2,X,679494525
671131086,XE37L,Hippopotamus,category,2,X,679494525
1669943822,XE82S,"Lion, puma, panther, cougar, mountain lion, tiger",category,2,X,679494525
1881017574,XE7UA,"Bear, grizzly bear, polar bear",category,2,X,679494525
999815974,XE2Q6,Elephant,category,2,X,679494525
247764543,XE96F,"Buffalo, bison, African buffalo",category,2,X,679494525
1165780061,XE08V,Hamster epithelium,category,2,X,679494525
136269613,XE09T,Horse dander,category,2,X,679494525
1995414804,XE7CQ,Mouse epithelium,category,2,X,679494525
1824762310,XE43Q,Mouse urine proteins,category,2,X,679494525
1716391594,XE7TQ,Rabbit epithelium,category,2,X,679494525
2044258078,XE9BL,Pork,category,2,X,679494525
1934966898,XE6T4,Blue mussel,category,2,X,679494525
141837603,XE6WA,Scallop,category,2,X,679494525
574168993,XE5ZB,Guinea pig epithelium,category,2,X,679494525
1067984829,XE2AH,Marine animal,category,1,X,1947989593
692140181,XE765,Shark,category,2,X,1067984829
1977658261,XE71F,Other fishes,category,2,X,1067984829
1085523596,XE48L,Sea snake,category,2,X,1067984829
188363084,XE3UQ,Marine mammal,category,2,X,1067984829
414019492,XE8BW,Jellyfish,category,2,X,1067984829
243030529,XE40R,Nematocysts,category,3,X,414019492
1394907236,XE75E,Coral,category,2,X,1067984829
394123148,XE6ZA,Sea urchin,category,2,X,1067984829
859386766,XE45C,Sea anemone,category,2,X,1067984829
129453626,XE43L,Sea cucumber,category,2,X,1067984829
114330365,XE1PT,Reptile or amphibian,category,1,X,1947989593
731856820,XE44L,Non-venomous snake,category,2,X,114330365
2000596148,XE9H6,Venomous snake,category,2,X,114330365
953734580,XE9X2,Cobra,category,3,X,2000596148
1121442131,XE5N3,Fer de lance,category,3,X,2000596148
1653152543,XE2RM,Rattlesnake,category,3,X,2000596148
900533941,XE8LD,Viper,category,3,X,2000596148
19100417,XE2UZ,Krait,category,3,X,2000596148
1114489259,XE11V,"Snake, unspecified whether venomous or not",category,2,X,114330365
165951083,XE6A7,"Lizard, gecko, goanna",category,2,X,114330365
1045227657,XE65X,Gila monster,category,3,X,165951083
443771011,XE4YK,"Frog, toad",category,2,X,114330365
1375379267,XE4FD,"Crocodile, alligator",category,2,X,114330365
301526589,XE653,Person,category,1,X,1947989593
707445423,XE70B,"Person, self",category,2,X,301526589
1138244790,XE0TZ,Crowd of people,category,2,X,301526589
297977881,,"Building, building component, or related fitting",block,3,X,632148635
1728071664,XE1P6,Building fitting,category,1,X,297977881
803636381,XE766,Flush toilet,category,2,X,1728071664
1934038941,XE429,Pit latrine,category,2,X,1728071664
1175747206,XE2C6,"Bathtub, spabath, shower cubicle",category,2,X,1728071664
403845435,XE78X,Bathtub,category,3,X,1175747206
414548299,XE5T1,spabath,category,3,X,1175747206
1176641260,XE5RW,shower cubicle,category,3,X,1175747206
228429126,XE31Q,Shower,category,4,X,1176641260
504026030,XE8P0,"Fitted counter, counter-top, kitchen top",category,2,X,1728071664
1584982704,XE2AC,"Door, window, or related fitting or feature",category,1,X,297977881
758678458,XE68A,"Door, door sill",category,2,X,1584982704
1905856698,XE4YT,Glass door,category,2,X,1584982704
1154121123,XE4NX,"Security door or gate, fly gate",category,2,X,1584982704
256084579,XE6FE,Bars on windows,category,2,X,1584982704
483710091,XE4BD,Window,category,2,X,1584982704
1465721675,XE5B1,Exterior window shutters,category,2,X,1584982704
1230016112,XE7SG,Floor or related fitting or feature,category,1,X,297977881
747470503,XE0SK,Floor - carpeted,category,2,X,1230016112
1881992615,XE19Z,"Floor - tile, brick, concrete",category,2,X,1230016112
1165983936,XE6M6,Floor - wood,category,2,X,1230016112
251033472,XE6ZE,"Floor - mud, clay, animal dung",category,2,X,1230016112
747221040,XE4ZE,Wall or related fitting or feature,category,1,X,297977881
679775732,XE19W,Fireplace,category,2,X,747221040
1948589812,XE1B2,Built-in barbecue,category,2,X,747221040
1098281965,XE0WS,"Wall - brick, concrete, tile",category,2,X,747221040
184517677,XE7CH,Wall - wood,category,2,X,747221040
426302149,XE3GJ,"Wall - mud, clay, animal dung",category,2,X,747221040
1706861385,XE3PF,"Certain specified building, building component, or fitting",category,1,X,297977881
669674593,XE39L,In-ground swimming pool,category,2,X,1706861385
512934177,XE4PB,"Above-ground swimming pool, external spa, or hot tub",category,2,X,1706861385
1812221542,XE5PL,Above-ground swimming pool,category,3,X,512934177
2020819440,XE3PX,external spa,category,3,X,512934177
497609819,XE8AX,external hot tub,category,3,X,512934177
2068578145,XE7FP,"Fence, gate",category,2,X,1706861385
942143865,XE3BP,Fence,category,3,X,2068578145
384743959,XE3GT,Gate,category,3,X,2068578145
1310233210,XE9QW,"Moving ramp, escalator",category,2,X,1706861385
1796852381,XE0KF,Moving ramp,category,3,X,1310233210
1807645421,XE73T,Escalator,category,3,X,1310233210
93414842,XE8PC,"Lift, elevator",category,2,X,1706861385
1021954298,XE3HC,"Stairs, steps",category,2,X,1706861385
369507154,XE2VG,"Handrail, railing, banister",category,2,X,1706861385
656280615,XE6T1,Electrical transmission line in or around building,category,2,X,1706861385
1821899751,XE7UU,"Fittings or pipes for gas, steam or hot water",category,2,X,1706861385
847453435,XE171,Fittings or pipes for gas,category,3,X,1821899751
940489623,XE2BH,Fittings or pipes for steam,category,3,X,1821899751
312448599,XE48P,Fittings or pipes for hot water,category,3,X,1821899751
2130748687,XE871,Electrical fixture,category,2,X,1706861385
1747501519,XE9HH,Ducted air-conditioning unit or related fitting,category,2,X,1706861385
116042969,,Ground surface or surface conformation,block,3,X,632148635
1723185907,XE58F,Ground surface,category,1,X,116042969
